partiID	condiID	gestureSet	trial	block	rep	fNmb	gesture	result	recFNmb	recGest	t1st(ms)	tEnd(ms)
1	1	Half	6	2	0	2	Tip	correct	2	Tip	636	741
1	1	Half	7	2	0	2	Tip	correct	2	Tip	533	620
1	1	Half	8	2	0	2	Flat	correct	2	Flat	837	1015
1	1	Half	9	2	0	3	Flat	correct	3	Flat	797	901
1	1	Half	10	2	0	2	Flat	error			699	0
1	1	Half	11	2	0	3	Flat	correct	3	Flat	695	817
1	1	Half	0	3	0	2	Tip	correct	2	Tip	524	621
1	1	Half	1	3	0	2	Tip	correct	2	Tip	583	679
1	1	Half	2	3	0	2	Flat	error			746	0
1	1	Half	3	3	0	3	Flat	correct	3	Flat	634	745
1	1	Half	4	3	0	3	Flat	correct	3	Flat	1068	1205
1	1	Half	5	3	0	2	Flat	correct	2	Flat	651	763
1	1	Half	6	3	0	2	Tip	correct	2	Tip	601	714
1	1	Half	7	3	0	2	Tip	correct	2	Tip	523	618
1	1	Half	8	3	0	2	Flat	correct	2	Flat	702	818
1	1	Half	9	3	0	3	Flat	correct	3	Flat	673	776
1	1	Half	10	3	0	2	Flat	error			623	0
1	1	Half	11	3	0	3	Flat	correct	3	Flat	639	742
1	1	Half	0	4	0	2	Tip	correct	2	Tip	672	777
1	1	Half	1	4	0	2	Tip	correct	2	Tip	527	600
1	1	Half	2	4	0	2	Flat	correct	2	Flat	645	755
1	1	Half	3	4	0	3	Flat	correct	3	Flat	633	734
1	1	Half	4	4	0	3	Flat	correct	3	Flat	573	675
1	1	Half	5	4	0	2	Flat	correct	2	Flat	628	715
1	1	Half	6	4	0	2	Tip	correct	2	Tip	525	613
1	1	Half	7	4	0	2	Tip	correct	2	Tip	527	632
1	1	Half	8	4	0	2	Flat	correct	2	Flat	643	762
1	1	Half	9	4	0	3	Flat	correct	3	Flat	564	683
1	1	Half	10	4	0	2	Flat	correct	2	Flat	610	714
1	1	Half	11	4	0	3	Flat	correct	3	Flat	566	678
1	2	Combined	0	0	0	3	Tip	correct	3	Tip	715	839
1	2	Combined	1	0	0	1	Flat	error			714	0
1	2	Combined	2	0	0	2	Flat	correct	2	Flat	667	802
1	2	Combined	3	0	0	3	Tip	correct	3	Tip	760	873
1	2	Combined	4	0	0	1	Tip	correct	1	Tip	579	635
1	2	Combined	5	0	0	1	Tip	correct	1	Tip	526	614
1	2	Combined	6	0	0	2	Flat	correct	2	Flat	636	772
1	2	Combined	7	0	0	3	Flat	correct	3	Flat	687	833
1	2	Combined	8	0	0	1	Flat	correct	1	Flat	555	676
1	2	Combined	9	0	0	2	Tip	correct	2	Tip	570	683
1	2	Combined	10	0	0	3	Flat	correct	3	Flat	662	791
1	2	Combined	11	0	0	2	Tip	correct	2	Tip	502	590
1	2	Combined	0	1	0	3	Tip	correct	3	Tip	716	817
1	2	Combined	1	1	0	1	Flat	correct	1	Flat	606	725
1	2	Combined	2	1	0	2	Flat	correct	2	Flat	755	849
1	2	Combined	3	1	0	3	Tip	correct	3	Tip	591	686
1	2	Combined	4	1	0	1	Tip	correct	1	Tip	505	578
1	2	Combined	5	1	0	1	Tip	correct	1	Tip	604	701
1	2	Combined	6	1	0	2	Flat	error			616	0
1	2	Combined	7	1	0	3	Flat	correct	3	Flat	691	821
1	2	Combined	8	1	0	1	Flat	error			690	0
1	2	Combined	9	1	0	2	Tip	correct	2	Tip	583	679
1	2	Combined	10	1	0	3	Flat	correct	3	Flat	663	782
1	2	Combined	11	1	0	2	Tip	correct	2	Tip	513	610
1	2	Combined	0	2	0	3	Tip	correct	3	Tip	620	748
1	2	Combined	1	2	0	1	Flat	correct	1	Flat	625	761
1	2	Combined	2	2	0	2	Flat	correct	2	Flat	762	875
1	2	Combined	3	2	0	3	Tip	correct	3	Tip	628	726
1	2	Combined	4	2	0	1	Tip	correct	1	Tip	593	689
1	2	Combined	5	2	0	1	Tip	correct	1	Tip	460	540
1	2	Combined	6	2	0	2	Flat	correct	2	Flat	625	736
1	2	Combined	7	2	0	3	Flat	correct	3	Flat	562	668
1	2	Combined	8	2	0	1	Flat	correct	1	Flat	650	755
1	2	Combined	9	2	0	2	Tip	correct	2	Tip	530	635
1	2	Combined	10	2	0	3	Flat	correct	3	Flat	592	726
1	2	Combined	11	2	0	2	Tip	correct	2	Tip	506	604
1	2	Combined	0	3	0	3	Tip	correct	3	Tip	609	730
1	2	Combined	1	3	0	1	Flat	error			541	0
1	2	Combined	2	3	0	2	Flat	correct	2	Flat	703	816
1	2	Combined	3	3	0	3	Tip	correct	3	Tip	704	808
1	2	Combined	4	3	0	1	Tip	correct	1	Tip	480	577
1	2	Combined	5	3	0	1	Tip	correct	1	Tip	940	1021
1	2	Combined	6	3	0	2	Flat	correct	2	Flat	620	757
1	2	Combined	7	3	0	3	Flat	correct	3	Flat	541	661
1	2	Combined	8	3	0	1	Flat	correct	1	Flat	570	680
1	2	Combined	9	3	0	2	Tip	correct	2	Tip	542	663
1	2	Combined	10	3	0	3	Flat	correct	3	Flat	597	733
1	2	Combined	11	3	0	2	Tip	correct	2	Tip	516	645
1	2	Combined	0	4	0	3	Tip	correct	3	Tip	557	710
1	2	Combined	1	4	0	1	Flat	correct	1	Flat	749	893
1	2	Combined	2	4	0	2	Flat	correct	2	Flat	792	929
1	2	Combined	3	4	0	3	Tip	error			626	0
1	2	Combined	4	4	0	1	Tip	correct	1	Tip	586	675
1	2	Combined	5	4	0	1	Tip	correct	1	Tip	496	576
1	2	Combined	6	4	0	2	Flat	correct	2	Flat	652	779
1	2	Combined	7	4	0	3	Flat	correct	3	Flat	676	804
1	2	Combined	8	4	0	1	Flat	error			600	0
1	2	Combined	9	4	0	2	Tip	correct	2	Tip	571	684
1	2	Combined	10	4	0	3	Flat	correct	3	Flat	677	806
1	2	Combined	11	4	0	2	Tip	correct	2	Tip	552	664
1	2	Combined	0	5	0	3	Tip	correct	3	Tip	631	728
1	2	Combined	1	5	0	1	Flat	correct	1	Flat	608	735
1	2	Combined	2	5	0	2	Flat	correct	2	Flat	631	758
1	2	Combined	3	5	0	3	Tip	correct	3	Tip	752	874
1	2	Combined	4	5	0	1	Tip	error			537	0
1	2	Combined	5	5	0	1	Tip	correct	1	Tip	589	670
1	2	Combined	6	5	0	2	Flat	correct	2	Flat	647	775
1	2	Combined	7	5	0	3	Flat	correct	3	Flat	628	764
1	2	Combined	8	5	0	1	Flat	correct	1	Flat	584	703
1	2	Combined	9	5	0	2	Tip	error			697	0
1	2	Combined	10	5	0	3	Flat	correct	3	Flat	793	921
1	2	Combined	11	5	0	2	Tip	correct	2	Tip	566	663
1	2	Combined	0	6	0	3	Tip	correct	3	Tip	880	1025
1	2	Combined	1	6	0	1	Flat	correct	1	Flat	646	758
1	2	Combined	2	6	0	2	Flat	correct	2	Flat	621	748
1	2	Combined	3	6	0	3	Tip	correct	3	Tip	623	720
1	2	Combined	4	6	0	1	Tip	correct	1	Tip	578	659
1	2	Combined	5	6	0	1	Tip	correct	1	Tip	600	697
1	2	Combined	6	6	0	2	Flat	correct	2	Flat	694	821
1	2	Combined	7	6	0	3	Flat	correct	3	Flat	626	763
1	2	Combined	8	6	0	1	Flat	correct	1	Flat	658	835
1	2	Combined	9	6	0	2	Tip	correct	2	Tip	560	681
1	2	Combined	10	6	0	3	Flat	correct	3	Flat	602	747
1	2	Combined	11	6	0	2	Tip	correct	2	Tip	607	711
1	2	Combined	0	7	0	3	Tip	error			622	0
1	2	Combined	1	7	0	1	Flat	error			742	0
1	2	Combined	2	7	0	2	Flat	correct	2	Flat	678	799
1	2	Combined	3	7	0	3	Tip	correct	3	Tip	751	840
1	2	Combined	4	7	0	1	Tip	correct	1	Tip	528	592
1	2	Combined	5	7	0	1	Tip	correct	1	Tip	561	641
1	2	Combined	6	7	0	2	Flat	correct	2	Flat	599	720
1	2	Combined	7	7	0	3	Flat	correct	3	Flat	668	798
1	2	Combined	8	7	0	1	Flat	correct	1	Flat	613	725
1	2	Combined	9	7	0	2	Tip	correct	2	Tip	610	707
1	2	Combined	10	7	0	3	Flat	correct	3	Flat	641	770
1	2	Combined	11	7	0	2	Tip	correct	2	Tip	524	612
1	2	Combined	0	8	0	3	Tip	correct	3	Tip	720	849
1	2	Combined	1	8	0	1	Flat	correct	1	Flat	787	906
1	2	Combined	2	8	0	2	Flat	correct	2	Flat	665	776
1	2	Combined	3	8	0	3	Tip	correct	3	Tip	710	805
1	2	Combined	4	8	0	1	Tip	correct	1	Tip	549	629
1	2	Combined	5	8	0	1	Tip	correct	1	Tip	527	599
1	2	Combined	6	8	0	2	Flat	error			726	0
1	2	Combined	7	8	0	3	Flat	correct	3	Flat	739	852
1	2	Combined	8	8	0	1	Flat	correct	1	Flat	744	847
1	2	Combined	9	8	0	2	Tip	correct	2	Tip	659	772
1	2	Combined	10	8	0	3	Flat	correct	3	Flat	627	774
1	2	Combined	11	8	0	2	Tip	correct	2	Tip	617	722
1	2	Combined	0	9	0	3	Tip	correct	3	Tip	700	830
1	2	Combined	1	9	0	1	Flat	correct	1	Flat	584	696
1	2	Combined	2	9	0	2	Flat	correct	2	Flat	701	836
1	2	Combined	3	9	0	3	Tip	correct	3	Tip	577	698
1	2	Combined	4	9	0	1	Tip	correct	1	Tip	514	594
1	2	Combined	5	9	0	1	Tip	correct	1	Tip	642	723
1	2	Combined	6	9	0	2	Flat	correct	2	Flat	686	806
1	2	Combined	7	9	0	3	Flat	correct	3	Flat	672	795
1	2	Combined	8	9	0	1	Flat	correct	1	Flat	677	790
1	2	Combined	9	9	0	2	Tip	correct	2	Tip	677	879
1	2	Combined	10	9	0	3	Flat	correct	3	Flat	626	754
1	2	Combined	11	9	0	2	Tip	correct	2	Tip	570	683
